source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Fox News,Schiff urges Pence to 'cooperate fully' on special counsel subpoena after skipping J6 Committee,"Rep. Adam Schiff, who sat on the House Select Committee to Investigate the January 6th Attack on the United States Capitol, said Pence should ""cooperate fully"" with a subpoena.",Kelly Laco,2023-02-10 20:41:32+00:00,https://www.foxnews.com/politics/schiff-urges-pence-cooperate-fully-special-counsel-subpoena-skipping-j6-committee,1.0,0.0,0.77,0.23,0.4576
Fox News,Republican Gov. Chris Sununu issues bold prediction about Trump's 2024 chances: 'He can't get it done',"Former President Donald Trump doesn't have what it takes to beat President Biden in the 2024 presidential race, Republican New Hampshire Gov. Chris Sununu said Sunday.",Anders Hagstrom,2023-02-05 18:35:48+00:00,https://www.foxnews.com/politics/republican-gov-chris-sununu-issues-bold-prediction-trumps-2024-chances-cant-get-done,1.0,0.0,0.732,0.268,0.5267
Fox News,Trump calls Pence a 'very honorable man' after Special Counsel Jack Smith subpoena,EXCLUSIVE: Former President Trump called former Vice President Pence a “very honorable man” after Special Counsel Jack Smith subpoenaed him as part of his investigation into the Jan. 6 Capitol riot and into Trump’s handling of classified documents after leavi…,Brooke Singman,2023-02-10 20:49:29+00:00,https://www.foxnews.com/politics/trump-calls-pence-a-very-honorable-man,1.0,0.0,0.563,0.437,0.7351
Fox News,2024 GOP hopefuls take shots at Biden’s SOTU: ‘America deserves better’,"Likely GOP contenders for the 2024 presidential election slammed President Joe Biden's State of the Union speech Tuesday night, which was roundly opposed by Republicans.",Aubrie Spady,2023-02-08 04:29:53+00:00,https://www.foxnews.com/politics/2024-gop-hopefuls-take-shots-bidens-sotu-america-deserves-better,1.0,0.0,0.756,0.244,0.4404
Fox News,"Biden tells PBS he's 'not at liberty' to discuss classified documents scandal, suggests his staff is to blame",President Biden was finally asked about the ongoing classified document scandal plaguing the White House in his first interview since the controversy broke last month.,Joseph Wulfsohn,2023-02-09 01:00:46+00:00,https://www.foxnews.com/media/biden-tells-pbs-hes-not-at-liberty-discuss-classified-documents-scandal,-1.0,0.299,0.508,0.192,-0.2263
Fox News,MONEY TALKS: Rumored presidential hopefuls with the most cash in the bank,"Former President Donald Trump remains the only announced GOP candidate in the race for the White House, though Nikki Haley is expected to formally launch her campaign next week.",Sophia Slacik,2023-02-11 22:00:28+00:00,https://www.foxnews.com/politics/money-talks-rumored-presidential-hopefuls-most-cash-bank,0.0,0.0,1.0,0.0,0.0
Fox News,"Over 100 groups back Manchin, GOP plan to block Biden’s ‘woke’ ESG investing rule","More than 100 conservative groups are urging Congress to roll back Biden's ""politically inappropriate"" and ""financially irresponsible"" ESG investment rule.",Kelly Laco,2023-02-07 12:00:19+00:00,https://www.foxnews.com/politics/over-100-groups-back-manchin-gop-plan-block-bidens-woke-esg-investing-rule,-1.0,0.195,0.805,0.0,-0.4404
Fox News,"DeSantis tied with Trump, everyone else far behind in fresh 2024 GOP presidential primary poll",Florida Gov. Ron DeSantis and former President Donald Trump are tied with the rest of the potential field of Republican presidential contenders far behind in a new national 2024 poll,Paul Steinhauser,2023-02-09 16:26:47+00:00,https://www.foxnews.com/politics/desantis-tied-trump-everyone-else-far-behind-2024-gop-presidential-primary-poll,1.0,0.0,0.839,0.161,0.3182
Fox News,McCarthy says he won't repeat Pelosi 'theatrics' and rip up Biden’s SOTU speech,House Speaker Kevin McCarthy said Tuesday he won't rip up President Biden's State of the Union address the way Nancy Pelosi ripped up President Trump's in 2020.,Peter Kasperowicz,2023-02-07 14:41:52+00:00,https://www.foxnews.com/politics/mccarthy-wont-rip-up-bidens-sotu-speech-repeat-pelosis-theatrics-trump,0.0,0.0,1.0,0.0,0.0
Fox News,"Trump team turns over laptop, additional classified documents months after infamous Mar-a-Lago raid",Former President Donald Trump's legal team has handed over additional materials with classified markings to the Justice Department including a former aide's laptop.,Lawrence Richard,2023-02-11 06:33:51+00:00,https://www.foxnews.com/politics/trump-team-laptop-additional-classified-documents-infamous-mar-a-lago-raid,0.0,0.0,1.0,0.0,0.0
